# size_bytes<TAB>sha256_first_1MB<TAB>path
14294742832	27e76b9ce826d7cceb71e8a84e57a22ea2efef9bf9eb5c9302dfcd603dedf561	models/diffusion_models/wan2.2_i2v_low_noise_14B_fp8_scaled.safetensors
14294742832	732e7dce88fd3903d807a89e24e6ec257b39ccc4d2302f44ec8be0b7fce8ac16	models/diffusion_models/wan2.2_i2v_high_noise_14B_fp8_scaled.safetensors
6735906897	c4ef905e4c984b93277f916fd8709c7eee4b6be9a9b75d48a952bc41dd2f2029	models/text_encoders/umt5_xxl_fp8_e4m3fn_scaled.safetensors
6731333792	fa7f21cd0b648d3895ecd6d6b728bbb49034663f14a9fa001dd4f5ef8d908b64	models/text_encoders/umt5-xxl-enc-fp8_e4m3fn.safetensors
1226977424	a26bde6da75ba29b228abd50a2f656797355797659cfe9dac1565299863d45b9	models/loras/wan2.2_i2v_lightx2v_4steps_lora_v1_low_noise.safetensors
1226977424	bc06d49d941a69ac39b371d27ba32160025438e97b264b9033e1d85a78cbd32e	models/loras/wan2.2_i2v_lightx2v_4steps_lora_v1_high_noise.safetensors
253815318	9af0527f104cbd6f96ce67468e6a4a7c0fba721aa39a47964c05165038f4d34d	models/vae/wan_2.1_vae.safetensors
